workerid,proliferate.condition,attention,choice,item,polarity,response,trial_id,trial_no,type,voice,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.otherRegion,subject_information.price,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1096,All,critical,,persikka,positive,persikan,,21,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,valtio,negative,valtiota valtiossa,,22,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,persikka,negative,persikkaa,,23,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,1,,attention,olen,olen,,24,attention,attention,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,persoonallinen,negative,persoonallista suhdetta,,25,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,kappalainen,negative,kappalaista,,26,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,kappalainen,negative,kappalaista,,27,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,tulipalo,negative,tulipaloa,,28,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,29,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,1,,attention,olet,olet,,30,attention,attention,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,persoonallinen,negative,persoonallista suhdetta,,31,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,jokin2,negative,mitään mainintaa,,32,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,jokin2,positive,jokin maininta,,33,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,persikka,negative,persikkaa,,34,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,jokin,negative,mitään mainintaa,,35,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,36,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,tulipalo,negative,tulipaloa,,37,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,valtio,negative,valtiota valtiossa,,38,existential,passive,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,1,,attention,on,on,,39,attention,attention,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1096,All,critical,,jokin,negative,mitään mainintaa,,40,existential,active,22,Yes,"Muuten ihan hyvä formaatti ja toteutus, mutta itse ehkä laittaisin hieman johdonmukaisemmin mitä haetaan. Vaikea selittää, mutta osasta ei ensisilmäyksellä luonnollisesti tajunnut mihin haluttu sana tai sanapari välttämättä kuuluisi, ainakin siitä mitä itse koin. Muuten kiva ja rutiininomaisesta myönteisesti poikkeava kysely tällä kertaa, kiitokset siitä!",3,2,Male,suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,8.67445,
1066,All,,True,,,,example,,,,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,positive,persikka,,0,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,positive,valtio valtiossa,,1,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,positive,valtio valtiossa,,2,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,positive,kappalainen,,3,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,positive,persikka,,4,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,5,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,positive,persikka,,6,predicative,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persoonallinen,positive,persoonallinen suhde,,7,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persoonallinen,positive,persoonallinen suhde,,8,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,positive,persikka,,9,predicative,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,10,predicative,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,tulipalo,positive,tulipalon,,11,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,positive, kappalainen,,12,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,tulipalo,positive,tulipalo,,13,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin,positive,jokin maininta,,14,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,15,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,positive,kappalainen,,16,predicative,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin,positive,jokin maininta,,17,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,18,predicative,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,positive,valtio valtiossa,,19,predicative,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,positive,kappalainen,,20,predicative,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,positive,valtio valtiossa,,21,predicative,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin,negative,mitään mainintaa,,22,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,negative,persikkaa,,23,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,24,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,1,,attention,olet,olet,,25,attention,attention,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persoonallinen,negative,persoonallista suhdetta,,26,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persikka,negative,persikkaa,,27,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,negative,valtiota valtiossa,,28,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin2,negative,mitään mainintaa,,29,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,30,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,1,,attention,on,on,,31,attention,attention,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,persoonallinen,negative,persoonallista suhdetta,,32,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,1,,attention,olen,olen,,33,attention,attention,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin,negative,mitään mainintaa,,34,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,jokin2,positive,jokin maininta,,35,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,negative,kappalaista,,36,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,tulipalo,negative,tulipaloa,,37,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,kappalainen,negative,kappalaista,,38,existential,active,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,tulipalo,negative,tulipaloa,,39,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
1066,All,critical,,valtio,negative,valtiota valtiossa,,40,existential,passive,23,Yes,"Takaisin-painike olisi hyvä, jos sattuu painamaan väärin.",5,1,Female,Suomi & ruotsi,,1,Uusimaa,Chrome,Windows,864,1536,9.122066666666669,
